Manufacturer,Model,Efficiency Rating,Noise Rating,Total Score,Relative Performance,Average Efficiency [%],Average Efficiency (20-80W) [%],Efficiency 2% [%],Avg Noise Output [dB(A)],Report Date,Report,,,,,,,,,,,
""
"High Power","HP1-Z2500PT-E14C (Infinity 2500W)","PLATINUM","Standard","88.8339","92.47","91.725","70.864","-","42.37","2025-11-20",""
"Husky","FN750","GOLD","A-","76.8804","80.03","90.770","75.665","64.567","27.19","2024-02-26",""
"Husky","FN950","PLATINUM","Standard++","82.0453","85.41","91.267","80.264","69.568","30.36","2024-08-01",""
"Husky","Sledger 1200W","PLATINUM","Standard++","77.0581","80.21","91.027","76.204","-","33.67","2026-01-14",""
"HyperX","CTK1200D-A 1200W","PLATINUM","A++","85.2828","88.78","91.817","85.105","-","13.54","2025-11-22",""
"HyperX","D23-1K0P1A (1000W)","GOLD","A+","80.5023","83.80","90.771","86.667","-","17.08","2025-11-14",""
"HyperX","D23-850P1A (850W)","PLATINUM","A+","85.2245","88.72","91.711","87.698","81.813","18.84","2024-10-31",""
"HyperX","PS-4102-2 1000W","PLATINUM","A+","83.8473","87.28","91.326","87.154","81.801","16.09","2024-08-09",""
"HyperX","PS-4122-2 1200W","PLATINUM","A++","86.5948","90.14","91.683","86.611","-","14.92","2025-07-11",""
"HyperX","PS-4851-2 850W","PLATINUM","A","83.8057","87.24","91.370","87.092","81.141","24.88","2024-08-07",""
"Kinpower","PS 1200PM Gaming Power","GOLD","Standard+","80.3152","83.61","90.632","74.805","70.092","35.64","2024-09-17",""
"Lian Li","EDGE 1000","PLATINUM","A","86.3809","89.92","91.563","81.049","68.889","24.47","2024-03-29",""
"Lian Li","EDGE 1300","PLATINUM","Standard++","87.3402","90.92","91.835","82.199","73.670","33.79","2024-05-24",""
"Lian Li","EDGE 850","PLATINUM","A-","85.6506","89.16","91.691","82.059","69.232","25.56","2024-05-29",""
"Lian Li","EG0750G (#2)","GOLD","A+","82.4014","85.78","90.996","81.570","-","15.69","2025-02-20",""
"Lian Li","EG1000G","PLATINUM","A+","84.0262","87.47","91.673","81.401","-","19.48","2024-12-20",""
"Lian Li","EG1200G","PLATINUM","A","86.4853","90.03","91.518","80.552","-","23.64","2024-12-18",""
"Lian Li","RS1000G","PLATINUM","A","87.1780","90.75","91.148","78.180","-","22.69","2025-08-09",""
"Lian Li","RS1200G","PLATINUM","A","87.0431","90.61","91.198","78.061","-","24.85","2025-08-07",""
"Lian Li","SP0850P","PLATINUM","Standard++","85.4423","88.94","92.384","80.309","-","31.17","2026-02-24",""
"Lian Li","SP1000P","PLATINUM","Standard++","87.2240","90.80","91.979","77.585","-","34.59","2026-02-19",""
"Lian Li","SX0850P","PLATINUM","A","87.2846","90.86","92.362","80.714","-","22.12","2025-11-25",""
"Lian Li","SX1000P","PLATINUM","Standard++","87.4987","91.08","92.544","82.005","-","31.88","2026-01-29",""
"Lian Li","SX1200P","PLATINUM","Standard++","87.9017","91.50","92.326","78.369","-","31.25","2026-01-27",""
"MACH1","Empower 1000W Platinum","PLATINUM","Standard+","78.0744","81.27","91.348","80.930","-","39.21","2026-01-21",""
"MACH1","Empower 1250W Platinum","PLATINUM","Standard+","76.3750","79.50","91.240","74.678","-","36.73","2026-01-19",""
"MACH1","Empower 850W Platinum","PLATINUM","Standard+","77.9393","81.13","91.952","84.535","-","37.10","2026-01-23",""
"Micronics","Classic II Full Change 900W","SILVER","Standard","73.5044","76.52","87.617","76.946","-","43.17","2024-05-16",""
"Micronics","Classic II Full Change Silver 500W (#2)","SILVER","A-","77.7823","80.97","88.358","82.321","-","28.06","2025-08-25",""
"Micronics","Classic II Full Change Silver 600W (#2)","SILVER","Standard++","76.9687","80.12","88.580","81.197","-","33.94","2025-08-22",""
"Micronics","Classic II Full Change Silver 700W (#2)","SILVER","Standard++","77.1218","80.28","88.340","79.655","-","34.29","2025-08-20",""
"Micronics","Classic II Full Change Silver 800W (#2)","SILVER","Standard+","79.4289","82.68","88.608","80.668","-","36.44","2025-08-19",""
"Micronics","Classic II Platinum 1000W","PLATINUM","A-","85.1409","88.63","91.440","79.981","-","29.93","2025-09-23",""
"Micronics","Wizmax 2000W","PLATINUM","Standard++","87.9776","91.58","92.757","79.093","-","31.98","2024-03-04",""
"Micronics","Wizmax G 1000W","GOLD","A+","85.5454","89.05","90.576","76.741","-","19.96","2025-06-18",""
"Micronics","Wizmax G 1200W","PLATINUM","A","87.0389","90.60","91.238","78.373","-","24.82","2025-06-16",""
"Micronics","Wizmax G 850W","PLATINUM","A+","86.3109","89.85","91.336","81.034","-","19.12","2025-06-21",""
"Micronics","Wizmax Titanium 1200W","TITANIUM","A+","90.4098","94.11","93.114","79.779","73.229","17.99","2024-06-10",""
"Moaiplay","Ora Pro G1 1000","PLATINUM","A++","83.1642","86.57","92.130","84.263","-","14.02","2025-11-08",""
"Moaiplay","Ora Pro G1 750","PLATINUM","A++","79.4530","82.71","91.317","83.341","-","13.31","2025-11-13",""
"Moaiplay","Ora Pro G1 850","GOLD","A++","81.4164","84.75","91.724","85.871","-","12.58","2025-11-12",""
"Modecom","Volcano HEX 750W","GOLD","A+","79.1556","82.40","90.913","83.314","-","19.61","2025-06-26",""
"Modecom","Volcano HEX 850W","PLATINUM","A","82.1550","85.52","91.569","81.801","-","22.64","2025-08-29",""
"Montech","Century II Gold 1050 ATX3","PLATINUM","A-","88.1720","91.78","92.072","82.648","-","28.09","2025-05-10",""
"Montech","Century II Gold 1200 ATX3","PLATINUM","A-","88.7453","92.38","92.169","82.213","-","29.44","2025-05-08",""
"Montech","Century II Gold 850 ATX3","PLATINUM","A-","82.8324","86.23","91.840","83.428","-","26.26","2025-05-10",""
"Montech","Titan PLA 1000W White","PLATINUM","A+","84.3959","87.85","91.805","84.235","77.862","19.72","2024-04-25",""
"Montech","Titan PLA 1200W White","PLATINUM","A-","85.4721","88.97","91.665","84.034","80.433","27.24","2024-04-22",""
"Montech","Titan PLA 750W White","PLATINUM","A+","82.2703","85.64","92.112","85.351","75.400","17.62","2024-04-29",""
"Montech","Titan PLA 850W White","PLATINUM","A+","83.0480","86.45","92.081","84.340","77.110","17.85","2024-04-24",""
"MSI","MAG A1000GL PCIE5","GOLD","Standard++","85.6127","89.12","90.885","80.025","76.401","34.15","2024-04-08",""
"MSI","MAG A1000GLS PCIE5","PLATINUM","A","83.5460","86.97","91.452","81.271","-","24.19","2025-05-07",""
"MSI","MAG A1000PLS PCIE5","PLATINUM","A+","83.5886","87.01","92.206","82.077","-","19.24","2026-02-18",""
"MSI","MAG A1200PLS PCIE5","PLATINUM","A+","82.9856","86.39","91.945","79.127","-","17.64","2026-02-16",""
"MSI","MAG A1250GL PCIE5","GOLD","Standard+","81.3762","84.71","90.340","79.691","77.932","38.56","2024-05-20",""
"MSI","MAG A650GLS PCIE5","PLATINUM","A-","83.7000","87.13","91.884","87.536","-","26.04","2025-05-09",""
"MSI","MAG A750GL PCIE5","GOLD","Standard+","79.6304","82.89","90.912","81.621","64.826","35.42","2024-02-14",""
"MSI","MAG A750GLS PCIE5","PLATINUM","A","81.5480","84.89","91.831","86.936","-","24.42","2025-05-09",""
"MSI","MAG A850GL PCIE5","PLATINUM","Standard+","81.7436","85.09","91.304","81.861","68.015","38.02","2024-01-25",""
"MSI","MAG A850GLS PCIE5","PLATINUM","A+","82.9741","86.37","91.845","83.786","-","18.05","2025-03-08",""
"MSI","MEG Ai1600T PCIE5","TITANIUM","A++","90.8813","94.60","93.218","80.500","-","9.37","2025-01-07",""
"MSI","MPG A1000G PCIE5","GOLD","Standard++","83.5145","86.94","90.818","83.992","78.753","31.14","2024-01-25",""
"MSI","MPG A1000GS PCIE5","GOLD","A","86.0503","89.58","90.817","81.272","-","20.64","2025-01-08",""
"MSI","MPG A1250GS PCIE5","PLATINUM","A","87.1569","90.73","91.034","74.470","-","20.83","2025-11-05",""
"MSI","MPG A850G PCIE5","GOLD","A-","82.7591","86.15","90.768","79.071","61.779","28.64","2024-04-05",""
"MSI","MPG A850GS PCIE5","GOLD","A++","83.9955","87.44","90.407","81.115","-","12.49","2025-01-10",""
"MSI","MPG Ai1300TS PCIE5","PLATINUM","A+","88.0796","91.69","92.763","80.998","-","19.61","2026-02-16",""
"MSI","MPG Ai1600TS PCIE5","PLATINUM","A+","88.5750","92.20","92.665","75.726","-","19.63","2026-02-12",""
"MSI","PRO A1000PL PCIE5","TITANIUM","Standard+","86.7065","90.26","93.019","85.961","-","37.37","2025-12-02",""
"MSI","PRO A850PL PCIE5","TITANIUM","Standard+","86.8307","90.39","93.098","86.395","-","35.82","2025-12-12",""
"NZXT","C1000 Gold","GOLD","A","89.6313","93.30","90.853","81.521","78.193","24.97","2024-05-21",""
"NZXT","C1000 Gold Core","PLATINUM","A+","83.8746","87.31","91.848","80.899","-","17.75","2025-07-19",""
"NZXT","C1200 Gold","GOLD","A-","88.8834","92.52","90.520","79.380","74.614","26.16","2024-05-17",""
"NZXT","C1500 Platinum","TITANIUM","A-","91.8912","95.66","93.068","81.508","70.675","25.40","2024-05-14",""
"NZXT","C750 Gold Core","PLATINUM","A++","84.2715","87.72","92.070","82.428","-","9.15","2025-07-24",""
"NZXT","C850 Gold","GOLD","A-","87.5370","91.12","90.910","82.878","77.025","25.44","2024-05-21",""
"NZXT","C850 Gold Core","PLATINUM","A++","83.5322","86.95","91.944","81.761","-","10.38","2025-07-22",""
"NZXT","C850 SFX Gold","PLATINUM","A-","85.5138","89.02","91.826","83.309","-","25.39","2025-08-16",""
"PCCooler","YN1000","PLATINUM","A-","84.9999","88.48","91.316","84.496","77.789","29.48","2023-10-31",""
"PCCooler","YN750","GOLD","A+","82.2194","85.59","90.345","81.603","72.785","19.56","2023-12-13",""
"PCCooler","YN850","GOLD","A-","83.2492","86.66","90.895","82.268","72.838","25.45","2023-11-03",""
"PCCooler","YS1000","PLATINUM","A","82.5526","85.93","91.686","81.223","74.632","24.46","2024-02-06",""
"PCCooler","YS1200","PLATINUM","A-","84.4295","87.89","91.325","81.833","76.820","28.43","2024-02-01",""
"PCCooler","YS850","PLATINUM","A-","82.5958","85.98","91.112","81.510","73.271","25.53","2024-02-06",""
"PCCooler","YT1000","PLATINUM","A-","85.8085","89.32","91.620","84.503","-","26.93","2025-06-24",""
"PCCooler","YT1200","PLATINUM","Standard++","86.7355","90.29","91.597","81.497","-","32.43","2025-06-24",""
"PCCooler","YT850","PLATINUM","A","83.4117","86.83","91.590","81.707","-","21.00","2025-07-01",""
"PCYES","Aether 1000W","SILVER","Standard+","80.6435","83.95","90.459","74.254","65.801","36.39","2024-05-03",""
"PCYES","Aether 850W","PLATINUM","Standard+","80.7890","84.10","91.183","82.655","69.021","37.05","2024-05-09",""
"Pichau Gaming","Cluster 750W","GOLD","A-","78.7320","81.96","90.422","82.688","66.754","27.20","2024-07-08",""
"Pichau Gaming","Cluster 850W","PLATINUM","Standard++","80.1770","83.46","91.028","78.229","67.499","30.38","2024-07-04",""
"Pichau Gaming","Nidus 850","GOLD","Standard++","82.7197","86.11","90.911","83.751","75.512","30.48","2024-03-27",""
"Pichau Gaming","Stardust 650W","SILVER","Standard++","74.3806","77.43","87.064","79.053","62.874","34.47","2024-07-16",""
"Pichau Gaming","Stardust 750W","BRONZE","Standard+","70.8932","73.80","86.984","79.309","65.535","36.36","2024-07-11",""
"Raijintek","Ampere 1200W","PLATINUM","Standard","84.1794","87.63","91.636","81.952","69.955","40.13","2024-01-17",""
"Raijintek","Cratos 1000W","PLATINUM","A-","78.9739","82.21","91.414","81.477","71.750","27.01","2024-01-22",""
"SAMA","B650","SILVER","Standard++","64.8911","67.55","88.117","79.664","-","33.26","2026-03-07",""
"SAMA","B750","SILVER","Standard+","69.2086","72.04","88.206","78.431","-","39.16","2026-03-05",""
"SAMA","B850","SILVER","Standard+","69.5546","72.40","88.865","79.510","-","38.72","2026-03-04",""
"SAMA","G1000","PLATINUM","A-","78.8354","82.06","91.560","84.213","-","28.92","2025-08-19",""
"SAMA","G650","GOLD","A-","74.0050","77.04","90.466","83.539","-","27.85","2025-10-22",""
"SAMA","G750","GOLD","A-","73.9605","76.99","90.815","83.605","-","29.93","2025-10-22",""
"SAMA","G850","PLATINUM","A-","77.0737","80.23","91.242","83.543","-","25.79","2025-10-21",""
"SAMA","GT650W","GOLD","Standard++","77.0100","80.16","90.600","82.789","64.681","34.58","2024-09-16",""
"SAMA","P1000","PLATINUM","A+","84.6238","88.09","92.500","83.601","-","19.56","2025-08-11",""
"SAMA","P1200 (China: XP1200)","PLATINUM","A+","86.6456","90.19","92.946","82.846","-","17.06","2025-08-09",""
"SAMA","P850","PLATINUM","A","85.4550","88.96","92.227","84.162","-","20.00","2025-10-14",""
"Seasonic","Core GX-750 ATX3","PLATINUM","A-","77.8969","81.09","91.222","82.404","-","29.82","2025-02-26",""
"Seasonic","Core GX-850 ATX3","PLATINUM","A-","79.7789","83.05","91.095","82.092","-","28.19","2025-02-20",""
"Seasonic","Focus GX-1000 (ATX v3.1)","GOLD","A-","80.9691","84.29","90.932","79.026","71.053","28.22","2024-09-12",""
"Seasonic","Focus GX-750 ATX3 (ATX v3.1)","PLATINUM","A-","82.0600","85.42","91.064","82.409","-","29.41","2025-02-19",""
"Seasonic","Focus GX-850 (ATX v3.1)","PLATINUM","A-","82.9757","86.37","91.303","80.869","71.385","28.39","2024-09-19",""
"Seasonic","Prime Noctua Edition TX-1600","TITANIUM","A++","91.6925","95.45","93.989","77.140","71.725","13.03","2024-07-29",""
"Seasonic","Prime PX-2200 ATX3","TITANIUM","Standard++","87.8135","91.41","93.096","76.169","-","34.44","2025-04-07",""
"Sharkoon","Rebel P10 550","SILVER","Standard++","65.2278","67.90","87.407","79.357","57.703","33.03","2024-11-15",""
"Sharkoon","Rebel P10 650","SILVER","Standard++","65.4113","68.09","87.305","78.814","60.291","30.64","2024-11-13",""
"Sharkoon","Rebel P10 750","SILVER","Standard+","67.4088","70.17","87.508","77.240","58.817","36.03","2024-11-11",""
"Sharkoon","Rebel P10 850","SILVER","Standard+","69.1459","71.98","87.644","78.423","66.879","36.95","2024-11-08",""
"Sharkoon","Rebel P15 650W","GOLD","Standard++","71.5206","74.45","90.266","82.410","-","31.69","2025-06-26",""
"Sharkoon","Rebel P15 750W","GOLD","Standard++","73.6870","76.71","90.393","76.633","-","32.33","2025-06-23",""
"Sharkoon","Rebel P15 850W","GOLD","Standard+","72.9071","75.89","90.494","75.678","-","35.95","2025-06-19",""
"Sharkoon","Rebel P20 1000","PLATINUM","A","82.5250","85.91","91.263","84.482","73.071","24.98","2024-03-08",""
"Sharkoon","Rebel P20 1200","PLATINUM","Standard++","84.6798","88.15","91.164","85.833","67.083","32.54","2024-03-05",""
"Sharkoon","Rebel P20 750","GOLD","A++","82.2037","85.57","90.737","82.178","73.586","10.00","2024-03-15",""
"Sharkoon","Rebel P20 850","GOLD","A","83.0094","86.41","90.800","82.250","73.676","20.67","2024-03-13",""
"Sharkoon","Rebel P20 Gen2 1000","GOLD","Standard+","76.4381","79.57","90.624","78.790","-","39.27","2026-01-21",""
"Sharkoon","Rebel P20 Gen2 750","GOLD","Standard++","72.5245","75.50","90.139","79.837","-","34.01","2026-01-27",""
"Sharkoon","Rebel P20 Gen2 850 (Black/White)","GOLD","Standard++","76.8385","79.99","90.622","78.949","-","33.63","2026-01-23",""
"Sharkoon","Rebel P20 SFX 1000","PLATINUM","Standard++","78.3743","81.58","91.116","77.499","63.162","33.57","2024-03-07",""
"Sharkoon","Rebel P20 SFX 750","PLATINUM","A-","78.0167","81.21","91.073","81.749","61.190","27.75","2024-03-15",""
"Sharkoon","Rebel P20 SFX 850","PLATINUM","Standard++","76.8654","80.01","91.230","81.486","63.075","30.65","2024-03-12",""
"SilverStone","Extreme 1000Rz Platinum","PLATINUM","A","83.5345","86.96","91.830","78.245","-","20.27","2025-08-05",""
"SilverStone","Extreme 1200R Platinum","PLATINUM","A-","77.3383","80.51","91.734","76.465","60.894","26.72","2024-01-15",""
"SilverStone","Triton 1000Rz","GOLD","Standard++","78.6770","81.90","90.265","77.721","-","32.63","2025-03-07",""
"SilverStone","Triton 650Rx","GOLD","Standard+","73.5963","76.61","90.516","80.356","-","35.12","2025-07-16",""
"SilverStone","Triton 650Rz","GOLD","Standard+","76.2887","79.41","90.696","81.530","-","37.28","2025-08-02",""
"SilverStone","Triton 750Rx","GOLD","Standard+","71.1438","74.06","90.187","79.289","-","39.08","2025-01-16",""
"SilverStone","Triton 750Rz","GOLD","Standard+","77.1552","80.32","90.761","80.677","-","39.48","2025-07-30",""
"SilverStone","Triton 850Rz","GOLD","Standard","79.2372","82.48","90.807","79.284","-","40.23","2025-07-26",""
"SMX","Okame G3 1000W","PLATINUM","A-","80.2213","83.51","91.426","74.526","-","28.29","2025-05-20",""
"SMX","Okame G3 1200W","PLATINUM","Standard++","81.8874","85.24","91.241","77.137","-","34.98","2025-05-14",""
"SMX","Okame G3 850W","PLATINUM","A","79.9188","83.19","91.540","84.985","-","24.64","2025-05-26",""
"Super Flower","Combat DG 1000W","GOLD","A","73.0780","76.07","90.531","79.794","-","23.34","2025-12-13",""
"Super Flower","Combat SG 650W","GOLD","A-","76.3741","79.50","90.654","82.578","-","27.13","2025-01-20",""
"Super Flower","Combat SG 750W","GOLD","A-","76.3219","79.45","90.665","82.381","-","26.35","2025-01-15",""
"Super Flower","Combat SG 850W","","","80.6033","83.91","91.090","82.075","68.862","28.16","2024-11-21",""
"Super Flower","Leadex 2800W (ATX v3.1)","TITANIUM","Standard+","96.0648","100.00","93.184","72.850","-","39.85","2025-04-03",""
"Super Flower","Leadex ATX3+ 1700W","TITANIUM","A","93.1874","97.00","93.542","74.171","-","23.58","2025-07-19",""
"Super Flower","Leadex ATX3+ 1800W","TITANIUM","Standard++","93.4495","97.28","93.637","78.054","-","30.45","2025-10-29",""
"Super Flower","Leadex ATX3+ 2200W (#2)","TITANIUM","Standard++","94.9015","98.79","93.449","76.749","-","33.79","2025-10-20",""
"Super Flower","Leadex III 1000W (ATX v3.1)","PLATINUM","Standard++","84.9292","88.41","91.332","80.698","-","32.57","2025-06-30",""
"Super Flower","Leadex III 1000W (SF-1000F14PE)","PLATINUM","A-","86.6725","90.22","92.144","80.475","-","25.08","2025-09-12",""
"Super Flower","Leadex III 1300W (ATX v3.1)","PLATINUM","A-","88.5662","92.19","92.017","77.902","-","29.30","2025-07-03",""
"Super Flower","Leadex III 1300W (SF-1300F14PE)","PLATINUM","A-","87.9711","91.57","92.083","78.082","-","29.93","2025-09-10",""
"Super Flower","Leadex III 750W (ATX v3.1)","PLATINUM","A-","83.9725","87.41","91.371","81.622","-","29.41","2025-04-09",""
"Super Flower","Leadex III 750W ATX 3.1","PLATINUM","A-","86.4807","90.02","92.152","81.421","-","25.31","2026-02-17",""
"Super Flower","Leadex III 850W (ATX v3.1)","GOLD","Standard+","82.5544","85.94","90.446","80.641","-","35.53","2025-04-08",""
"Super Flower","Leadex III 850W (SF-850F14PE)","PLATINUM","A","86.4294","89.97","91.996","79.397","-","24.69","2025-09-17",""
"Super Flower","Leadex Titanium 1600W (ATX v3.1)","SILVER","Standard+","91.0133","94.74","92.647","79.806","75.688","39.94","2023-08-18",""
"Super Flower","Leadex VII PRO 1000W","PLATINUM","Standard++","85.3946","88.89","92.516","82.164","71.417","31.47","2024-05-23",""
"Super Flower","Leadex VII PRO 850W","PLATINUM","A-","85.7960","89.31","92.543","82.097","68.278","27.68","2024-05-28",""
"Super Flower","Leadex VIII 1000W","PLATINUM","A-","86.5508","90.10","92.656","82.513","-","26.24","2025-08-08",""
"Super Flower","Leadex VIII 1000W (SF-1000F14SP(E))","PLATINUM","A","89.3675","93.03","92.129","79.458","-","24.91","2025-09-03",""
"Super Flower","Leadex VIII 1200W","PLATINUM","A-","88.4718","92.10","92.649","81.313","-","29.62","2025-08-05",""
"Super Flower","Leadex VIII 850W","PLATINUM","A-","87.1537","90.72","92.217","81.953","-","26.30","2025-08-13",""
"Super Flower","Zillion 1000W","PLATINUM","A-","81.5708","84.91","91.951","79.317","-","25.58","2025-09-02",""
"Super Flower","Zillion 650W (ATX v3.1)","SILVER","Standard++","65.5367","68.22","87.730","79.598","-","34.59","2025-07-29",""
"Super Flower","Zillion 750W (ATX v3.1)","SILVER","Standard+","68.6549","71.47","88.285","78.391","-","37.93","2025-01-22",""
"Super Flower","Zillion 850W","PLATINUM","A","83.3754","86.79","92.217","82.012","-","23.79","2025-09-05",""
"Super Flower","Zillion 850W (ATX v3.1)","SILVER","Standard+","68.8200","71.64","88.497","78.917","-","38.72","2025-01-20",""
"Super Flower","Zillion FG 1050W","PLATINUM","A-","85.4597","88.96","92.241","81.108","74.495","29.57","2024-11-27",""
"Super Flower","Zillion FG 850W","PLATINUM","A","83.3406","86.75","91.921","81.514","72.907","24.97","2024-12-02",""
"Super Flower","Zillion SFX 750W","GOLD","Standard+","81.4191","84.75","90.805","78.998","-","35.90","2025-10-02",""
"Super Flower","Zillion SFX 850W","GOLD","Standard+","81.0059","84.32","90.877","80.810","-","38.36","2025-09-29",""
"Tempest Gaming","Pulse 650W","SILVER","Standard+","67.9459","70.73","87.785","80.584","-","35.79","2025-03-14",""
"Tempest Gaming","Pulse 750W","BRONZE","Standard+","70.4676","73.35","86.766","77.110","-","35.51","2025-03-12",""
"Thermalright","TR-TGFX550","GOLD","Standard++","71.4591","74.39","91.301","85.030","61.453","31.19","2024-07-02",""
"Thermaltake","Toughpower GF A3 750W (CE-Link)","PLATINUM","A-","76.8088","79.96","91.425","82.688","65.668","25.50","2024-08-05",""
"Thermaltake","Toughpower i 1650W (2000W @ 230V)","PLATINUM","Standard+","88.5513","92.18","92.629","78.226","-","36.37","2025-09-26",""
"Thermaltake","Toughpower PT 1000W","PLATINUM","A+","85.1035","88.59","92.068","81.909","-","16.02","2025-10-09",""
"Thermaltake","Toughpower PT 1200W","PLATINUM","A","85.8600","89.38","92.072","82.100","-","22.97","2025-10-07",""
"Thermaltake","Toughpower PT 850W","PLATINUM","A++","83.4720","86.89","91.884","82.434","-","13.15","2025-10-16",""
"Thermaltake","Toughpower SFX 1000W (ATX v3.1)","SILVER","Standard++","79.7736","83.04","91.728","79.384","72.005","30.69","2024-09-19",""
"Thermaltake","Toughpower SFX 850W (ATX v3.1)","BRONZE","A","79.2598","82.51","91.622","79.792","70.105","24.40","2024-09-24",""
"Thermaltake","Toughpower TF3 1650W","TITANIUM","Standard","89.6513","93.32","93.823","73.582","-","40.87","2026-02-27",""
"UNYKA","Atilius 750W","PLATINUM","Standard+","80.4940","83.79","91.536","80.890","-","38.80","2026-02-05",""
"UNYKA","Atilius 850W","PLATINUM","Standard+","78.2538","81.46","92.003","80.930","-","39.00","2026-02-03",""
"Vetroo","1000G5 (2026)","PLATINUM","A","81.6334","84.98","92.022","80.107","-","23.78","2026-02-19",""
"Vetroo","1200P","PLATINUM","A","81.3738","84.71","92.491","80.892","-","21.69","2026-03-03",""
"VSP","VEX1250W","PLATINUM","A","81.0019","84.32","92.300","80.887","-","23.38","2026-03-13",""
"VSP","VGF750","PLATINUM","Standard++","83.0899","86.49","92.045","81.945","-","32.04","2025-12-18",""
"VSP","VGF850","PLATINUM","Standard++","80.4865","83.78","91.276","81.505","-","33.47","2025-12-16",""
"XPG","Core Reactor II VE 650","GOLD","A-","79.5109","82.77","90.670","83.934","73.822","27.21","2024-04-04",""
"XPG","Core Reactor II VE 750","GOLD","Standard++","80.1241","83.41","90.420","83.356","74.344","31.55","2024-03-29",""
"XPG","Core Reactor II VE 850","GOLD","A-","82.2627","85.63","90.801","81.899","72.580","26.08","2024-03-26",""
"XPG","KYBER 750","GOLD","A-","75.4606","78.55","91.051","81.917","65.565","29.00","2023-08-17",""
"XPG","KYBER 850","GOLD","Standard++","75.4498","78.54","91.034","80.958","65.531","31.39","2023-08-23",""
"XPG","KYBER II 650W","GOLD","Standard++","83.1505","86.56","90.434","83.532","-","33.98","2025-10-09",""
"XPG","KYBER II 750W","GOLD","Standard++","83.5965","87.02","90.664","83.570","-","30.14","2025-10-07",""
"XPG","KYBER II 850W","GOLD","Standard++","82.4550","85.83","90.293","82.656","-","30.13","2025-10-03",""
"XPG","Pylon II 550W","SILVER","A-","80.5259","83.82","87.923","82.880","-","28.61","2025-11-10",""
"XPG","Pylon II 650W","SILVER","A-","74.8119","77.88","87.581","83.313","-","28.96","2025-11-12",""
"XPG","PYMCORE Gold 750W","PLATINUM","A-","79.3550","82.61","91.826","85.096","-","27.40","2025-09-22",""
"XPG","PYMCORE Gold 850W","PLATINUM","Standard++","78.6808","81.90","91.767","84.477","-","30.57","2025-09-18",""
"XPG","PYMCORE Platinum 1000W","PLATINUM","Standard+","82.7252","86.11","92.522","84.493","-","36.51","2026-02-07",""
"Zalman","Acrux II 1000W","PLATINUM","A+","83.9601","87.40","92.720","81.301","-","17.58","2025-05-28",""
"Zalman","Acrux II 1200W","PLATINUM","A+","85.4097","88.91","92.239","80.804","-","18.52","2025-05-05",""
"Zalman","Acrux II 850W","PLATINUM","A+","78.3040","81.51","91.987","81.064","-","18.17","2025-06-04",""
"Zalman","GigaMax III 650W","SILVER","Standard++","71.2703","74.19","87.752","79.175","-","31.66","2023-10-03",""
"Zalman","GigaMax III 750W","SILVER","Standard++","66.7143","69.45","87.638","2.729","-","30.27","2023-05-26",""
"Zalman","GigaMax III 850W","SILVER","Standard++","67.5157","70.28","87.798","78.454","-","32.57","2023-05-30",""
"Zalman","GV2SE 700W","SILVER","A-","64.5574","67.20","87.271","80.586","-","25.43","2024-08-17",""
"Zalman","TeraMax II SE 1000W","GOLD","A-","77.1383","80.30","91.106","78.114","69.648","29.67","2024-09-12",""
"Zalman","TeraMax II SE 750W","GOLD","A","74.7247","77.79","90.758","82.824","-","22.73","2025-01-29",""
"Zalman","TeraMax II SE 850W","GOLD","A","77.8509","81.04","90.950","81.672","-","24.42","2025-01-27",""
"ZHONG YUAN POWER","GX1000","GOLD","A++","86.1022","89.63","91.855","80.543","-","7.25","2024-12-13",""
"ZHONG YUAN POWER","SFX-850GM","PLATINUM","A+","89.5160","93.18","91.862","80.440","69.854","18.00","2024-07-18",""
